ETER_ID_Year,ETER_ID,Institution_Name,English_Institution_Name,Reference_year,Country_Code,Institution_Category_standardized,Legal_status,Foundation_year,Region_of_establishment_(NUTS_2),Name_of_the_city,Total_Current_revenues_(EURO),Basic_government_allocation_(EURO),Total_core_budget_(EURO),Total_third_party_funding_(EURO),Public_third_party_funding_(EURO),Private_third_party_funding_(EURO),Student_fees_funding_(EURO),R&D_Expenditure_(EURO),Total_Current_expenditure_(EURO),Personnel_expenditure_(EURO),Total_students_enrolled_at_ISCED_5,Total_students_enrolled_at_ISCED_6,Total_students_enrolled_at_ISCED_7,Total_students_enrolled_ISCED_5_7,Total_students_enrolled_at_ISCED_8,Total_graduates_at_ISCED_5,Total_graduates_at_ISCED_6,Total_graduates_at_ISCED_7,Total_graduates_ISCED_5_7,Total_graduates_at_ISCED_8,Total_academic_personnel_(FTE),Total_academic_personnel_(HC),Total_personnel_(FTE),Total_core_budget_/_Total_current_revenues,Total_third_party_funding_/_Total_current_revenues,Student_fees_funding_/_Total_current_revenues,PhD_intensity,Academic_staff_/_total_staff_(FTE)
AT0065.2020,AT0065,IMC Fachhochschule Krems GmbH,IMC University of Applied Sciences Krems,2020,AT,2.0,2.0,1994.0,AT12,Krems an der Donau,,,,,,,,,,,1.0,2168.45,1002.333333333,3171.783333333,,0.0,571.5,305.5,877.0,,214.058066666667,617.0,331.528666666667,,,,,1.0
AT0066.2020,AT0066,Fachhochschule Wiener Neustadt für Wirtschaft und Technik GmbH,University of Applied Sciences Wiener Neustadt for Business and Engineering,2020,AT,2.0,2.0,1994.0,AT12,Wiener Neustadt,,,,,,,,,,,29.0,2614.833333333,1756.833333333,4400.666666666,,0.0,653.333333333,530.5,1183.8333333330002,,993.456666666667,1047.0,1145.47666666667,,,,,1.0
AT0067.2020,AT0067,Fachhochschule Kärnten,Carinthia University of Applied Sciences,2020,AT,2.0,2.0,1995.0,AT21,Spittal an der Drau,,,,,,,,,,,122.666666667,1950.333333333,772.583333333,2845.583333333,,0.0,495.0,282.333333333,777.3333333329999,,260.090466666667,692.0,390.572466666667,,,,,1.0
AT0068.2020,AT0068,FH JOANNEUM Gesellschaft mbH,University of Applied Sciences Joanneum,2020,AT,2.0,2.0,1995.0,AT22,Graz,,,,,,,,,,,53.333333333,3506.75,1557.25,5117.333333333,,0.0,1055.5,614.5,1671.0,,531.06,1321.0,737.09,,,,,1.0
AT0069.2020,AT0069,Danube Private University,Danube Private University,2020,AT,1.0,1.0,2009.0,AT12,Krems an der Donau,,,,,,,,,,,0.0,94.75,1064.0,1819.25,5.5,0.0,0.0,212.5,309.0,5,69.51,185.0,122.93,,,,"0,016181229773462782",1.0
AT0070.2020,AT0070,FH Gesundheitsberufe Oberösterreich,University of Applied Sciences for Health Professions Upper Austria,2020,AT,2.0,2.0,2010.0,AT31,Linz,,,,,,,,,,,129.5,1458.333333333,50.0,1637.833333333,,0.0,422.0,33.0,455.0,,128.980166666667,533.0,167.005166666667,,,,,1.0
AT0071.2020,AT0071,Karl Landsteiner Privatuniversität für Gesundheitswissenschaften,Karl Landsteiner University of Health Sciences,2020,AT,1.0,1.0,2013.0,AT12,Krems an der Donau,,,,,,,,,,,,329.166666667,198.866666667,528.033333334,,,76.5,43.0,119.5,,107.48,646.0,109.54,,,,,1.0
AT0072.2020,AT0072,JML Jam Music Lab Private University for Jazz and Popular Music Vienna,JML Jam Music Lab Private University for Jazz and Popular Music Vienna,2020,AT,1.0,1.0,2011.0,AT13,Vienna,,,,,,,,,,,,100.7,49.5,150.2,,,12.0,11.0,23.0,,10.24,42.0,10.24,,,,,1.0
AT0075.2020,AT0075,Central European University Private University,Central European University Private University,2020,AT,1.0,1.0,1991.0,AT13,Vienna,,,,,,,,,,,,55.0,626.833333333,681.833333333,240.5,,0.0,260.5,260.5,4,3.04,14.0,8.93,,,,"0,015355086372360844",1.0
AT0803.2020,AT0803,Gustav Mahler Privatuniversität für Musik,Gustav Mahler Private University of Music,2020,AT,1.0,1.0,2019.0,AT21,Klagenfurt,,,,,,,,,,,,114.666666667,59.0,173.66666666700002,,,2.0,4.0,6.0,,189.29,256.0,289.79,,,,,1.0
AT0804.2020,AT0804,Bertha von Suttner Privatuniversität,Bertha von Suttner St. Pölten Private University,2020,AT,1.0,1.0,2018.0,AT12,St. Pölten,,,,,,,,,,,,30.5,33.0,63.5,,,4.0,0.0,4.0,,70.58,88.0,90.13,,,,,1.0
BE0005.2020,BE0005,Université de Namur,University of Namur,2020,BE,1.0,2.0,1849.0,BE35,Namur,,,,,,,,,,,,5709.0,1085.0,6794.0,385.0,,1027.0,404.0,1431.0,49,,,,,,,"0,03424178895877009",
BE0006.2020,BE0006,Université Saint-Louis - Bruxelles,,2020,BE,1.0,2.0,1948.0,BE10,Brussels,,,,,,,,,,,,3810.0,296.0,4106.0,88.0,,658.0,111.0,769.0,8,,,,,,,"0,010403120936280884",
BE0007.2020,BE0007,Université catholique de Louvain,UCLouvain,2020,BE,1.0,2.0,1425.0,BE31,Louvain-La-Neuve,,,,,,,,,,,,15261.0,16009.0,31270.0,2239.0,,2793.0,5602.0,8395.0,253,,,,,,,"0,030136986301369864",
BE0008.2020,BE0008,Université de Liège,University of Liège,2020,BE,1.0,0.0,1817.0,BE33,Liège,,,,,,,,,,,,11981.0,10767.0,22748.0,2239.0,,1984.0,3625.0,5609.0,264,,,,,,,"0,047067213407024425",
BE0009.2020,BE0009,Université de Mons,University of Mons,2020,BE,1.0,0.0,2009.0,BE32,Mons,,,,,,,,,,,,5664.0,2695.0,8359.0,538.0,,1065.0,885.0,1950.0,61,,,,,,,"0,03128205128205128",
BE0010.2020,BE0010,Université libre de Bruxelles,ULB,2020,BE,1.0,2.0,1834.0,BE10,Brussels,,,,,,,,,,,,16973.0,15856.0,32829.0,2022.0,,2790.0,5039.0,7829.0,233,,,,,,,"0,02976114446289437",
BE0011.2020,BE0011,Haute Ecole ICHEC - ECAM - ISFSC,ICHEC Brussels Management School - ECAM Business Engineering school - ISFSC,2020,BE,2.0,2.0,1995.0,BE10,Brussels,,,,,,,,,,,,3626.0,1637.0,5263.0,,,433.0,534.0,967.0,,,,,,,,,
BE0012.2020,BE0012,Haute Ecole Albert Jacquard,Haute Ecole Albert Jacquard,2020,BE,2.0,0.0,1995.0,BE35,Namur,,,,,,,,,,,,2648.0,75.0,2723.0,,,342.0,11.0,353.0,,,,,,,,,
BE0014.2020,BE0014,Haute Ecole Charlemagne,,2020,BE,2.0,0.0,1995.0,BE33,Liège,,,,,,,,,,,,3022.0,72.0,3094.0,,,548.0,30.0,578.0,,,,,,,,,
BE0016.2020,BE0016,Haute Ecole en Hainaut,,2020,BE,2.0,0.0,1995.0,BE32,Mons,,,,,,,,,,,,3202.0,130.0,3332.0,,,597.0,39.0,636.0,,,,,,,,,
BE0017.2020,BE0017,Haute Ecole Robert Schuman,,2020,BE,2.0,0.0,1995.0,BE34,Libramont,,,,,,,,,,,,2158.0,163.0,2321.0,,,382.0,88.0,470.0,,,,,,,,,
BE0019.2020,BE0019,Haute Ecole de la Province de Liège,,2020,BE,2.0,0.0,2007.0,BE33,Jemeppe-sur-Sambre,,,,,,,,,,,,8919.0,719.0,9638.0,,,1655.0,320.0,1975.0,,,,,,,,,
BE0020.2020,BE0020,Haute Ecole de la Province de Namur,University College of the Province of Namur,2020,BE,2.0,0.0,1995.0,BE35,Namur,,,,,,,,,,,,1304.0,,1304.0,,,253.0,,253.0,,,,,,,,,
BE0021.2020,BE0021,Haute Ecole de la Ville de Liège,,2020,BE,2.0,0.0,1995.0,BE33,Liège,,,,,,,,,,,,1814.0,,1814.0,,,434.0,,434.0,,,,,,,,,
BE0023.2020,BE0023,Haute Ecole Ephec,EPHEC University College,2020,BE,2.0,2.0,1995.0,BE10,Woluwe-Saint-Lambert,,,,,,,,,,,,5592.0,,5592.0,,,993.0,,993.0,,,,,,,,,
BE0024.2020,BE0024,Haute Ecole Francisco Ferrer,,2020,BE,2.0,0.0,1995.0,BE10,Brussels,,,,,,,,,,,,2898.0,331.0,3229.0,,,350.0,78.0,428.0,,,,,,,,,
BE0025.2020,BE0025,Haute Ecole Galilée,,2020,BE,2.0,2.0,1995.0,BE10,Brussels,,,,,,,,,,,,3743.0,755.0,4498.0,,,722.0,323.0,1045.0,,,,,,,,,
BE0026.2020,BE0026,Haute Ecole Léonard de Vinci,,2020,BE,2.0,2.0,1995.0,BE10,Woluwe-Saint-Lambert,,,,,,,,,,,,7817.0,177.0,7994.0,,,1630.0,152.0,1782.0,,,,,,,,,
BE0027.2020,BE0027,Haute Ecole Libre de Bruxelles Ilya Prigogine,,2020,BE,2.0,2.0,1995.0,BE10,Brussels,,,,,,,,,,,,2808.0,108.0,2916.0,,,534.0,98.0,632.0,,,,,,,,,
BE0028.2020,BE0028,Haute Ecole Libre Mosane,HELMo University College,2020,BE,2.0,2.0,2008.0,BE33,Liège,,,,,,,,,,,,8464.0,362.0,8826.0,,,1566.0,121.0,1687.0,,,,,,,,,
BE0029.2020,BE0029,Haute Ecole Louvain en Hainaut,,2020,BE,2.0,2.0,2009.0,BE32,Mons,,,,,,,,,,,,9568.0,429.0,9997.0,,,1777.0,223.0,2000.0,,,,,,,,,
BE0030.2020,BE0030,Haute Ecole Lucia de Brouckère,,2020,BE,2.0,0.0,1995.0,BE10,Anderlecht,,,,,,,,,,,,1306.0,21.0,1327.0,,,237.0,5.0,242.0,,,,,,,,,
BE0031.2020,BE0031,Haute Ecole Provinciale du Hainaut - Condorcet,HEPH-Condorcet,2020,BE,2.0,0.0,2009.0,BE32,Mons,,,,,,,,,,,,9172.0,395.0,9567.0,,,1374.0,178.0,1552.0,,,,,,,,,
BE0032.2020,BE0032,Académie des Beaux-Arts de la ville de Tournai,,2020,BE,0.0,0.0,1756.0,BE32,Tournai,,,,,,,,,,,,285.0,105.0,390.0,,,1.0,39.0,40.0,,,,,,,,,
BE0033.2020,BE0033,Académie royale des Beaux-Arts de la Ville de Bruxelles - École supérieure des Arts,Royal Academy of fine-Arts of Brussels,2020,BE,0.0,0.0,1999.0,BE10,Brussels,,,,,,,,,,,,302.0,223.0,525.0,,,64.0,84.0,148.0,,,,,,,,,
BE0034.2020,BE0034,Ecole supérieure des Arts de la Ville de Liège,,2020,BE,0.0,0.0,1836.0,BE33,Liège,,,,,,,,,,,,214.0,144.0,358.0,,,61.0,58.0,119.0,,,,,,,,,
BE0035.2020,BE0035,Conservatoire royal de musique de Bruxelles,Royal Conservatoire of Brussels,2020,BE,0.0,0.0,1832.0,BE10,Brussels,,,,,,,,,,,,347.0,349.0,696.0,,,74.0,155.0,229.0,,,,,,,,,
BE0036.2020,BE0036,Conservatoire royal de musique de Liège,Conservatoire royal de Liège,2020,BE,0.0,0.0,1830.0,BE33,Liège,,,,,,,,,,,,163.0,188.0,351.0,,,36.0,68.0,104.0,,,,,,,,,
BE0038.2020,BE0038,Ecole supérieure des Arts du Cirque,Superior School of Circus Arts,2020,BE,0.0,0.0,1999.0,BE10,Anderlecht,,,,,,,,,,,,53.0,,53.0,,,18.0,,18.0,,,,,,,,,
BE0039.2020,BE0039,Ecole supérieure des Arts - École de Recherche graphique,,2020,BE,0.0,2.0,1999.0,BE10,Brussels,,,,,,,,,,,,320.0,144.0,464.0,,,93.0,43.0,136.0,,,,,,,,,
BE0040.2020,BE0040,Ecole nationale supérieure des Arts visuels de La Cambre,La Cambre,2020,BE,0.0,0.0,1926.0,BE10,Brussels,,,,,,,,,,,,445.0,346.0,791.0,,,92.0,103.0,195.0,,,,,,,,,
BE0041.2020,BE0041,Ecole supérieure des Arts de l'Image LE 75,,2020,BE,0.0,0.0,1999.0,BE10,Brussels,,,,,,,,,,,,193.0,,193.0,,,42.0,,42.0,,,,,,,,,
BE0042.2020,BE0042,Ecole supérieure des Arts Saint-Luc de Liège,ESA Saint-Luc Liège,2020,BE,0.0,2.0,1890.0,BE33,Liège,,,,,,,,,,,,935.0,233.0,1168.0,,,179.0,84.0,263.0,,,,,,,,,
BE0043.2020,BE0043,Ecole supérieure des Arts Institut Saint-Luc Tournai,,2020,BE,0.0,2.0,1878.0,BE32,Tournai,,,,,,,,,,,,493.0,,493.0,,,95.0,,95.0,,,,,,,,,
BE0045.2020,BE0045,Institut des Arts de Diffusion,,2020,BE,0.0,2.0,1959.0,BE31,Louvain-La-Neuve,,,,,,,,,,,,420.0,161.0,581.0,,,98.0,77.0,175.0,,,,,,,,,
BE0046.2020,BE0046,Institut national supérieur des Arts du Spectacle et des Techniques de Diffusion,,2020,BE,0.0,0.0,1962.0,BE10,Brussels,,,,,,,,,,,,187.0,103.0,290.0,,,56.0,29.0,85.0,,,,,,,,,
BE0048.2020,BE0048,Institut supérieur de Musique et de Pédagogie,,2020,BE,0.0,2.0,1970.0,BE35,Namur,,,,,,,,,,,,224.0,159.0,383.0,,,50.0,66.0,116.0,,,,,,,,,
BE0056.2020,BE0056,Katholieke Universiteit Leuven,KU Leuven,2020,BE,1.0,2.0,1425.0,BE24,Leuven,1150651488.0,450005253.0,500855174.0,558454158.0,291809476.0,190600486.0,49729362.0,,970352000.0,670991000.0,,25891.0,23288.0,49179.0,5779.0,,5719.0,9808.0,15527.0,846,3199.24,4542.0,11899.38,0.4352796474200536,0.4853373622022379,0.0432184397435898,"0,05448573452695305",1.0
BE0057.2020,BE0057,Transnationale Universiteit Limburg,Transnational University Limburg,2020,BE,1.0,2.0,2001.0,BE22,Diepenbeek,,,,,,,,,,,,1036.0,503.0,1539.0,139.0,,158.0,190.0,348.0,28,,,,,,,"0,08045977011494253",
BE0058.2020,BE0058,Universiteit Hasselt,Hasselt University,2020,BE,1.0,0.0,1973.0,BE22,Diepenbeek,123793642.27,68650423.55,78171260.74,38096736.64,27431986.08,5319994.59,4018507.82,,98530000.0,76321000.0,,2974.0,1442.0,4416.0,536.0,,725.0,702.0,1427.0,74,353.1,576.0,1266.42,0.6314642602525956,0.3077438868541338,0.0324613424915266,"0,05185704274702172",1.0
BE0059.2020,BE0059,Universiteit Antwerpen,University of Antwerp,2020,BE,1.0,0.0,2003.0,BE21,Antwerp,327425122.0,168510105.0,181697227.0,118116061.0,80360847.0,18793866.0,17360418.0,,289938000.0,224695000.0,,10165.0,6934.0,17099.0,1824.0,,1880.0,2863.0,4743.0,256,1005.1,1576.0,3708.41,0.554927569058064,0.3607422065799825,0.0530210323934765,"0,05397427788319629",1.0
BE0060.2020,BE0060,Universiteit Gent,Ghent University,2020,BE,1.0,0.0,1817.0,BE23,Gent,836062257.0,345780616.0,390044256.0,368850118.0,242526182.0,56528491.0,36896776.0,,654104000.0,479788000.0,,23253.0,16833.0,40086.0,4402.0,,4860.0,7090.0,11950.0,660,2518.15,3283.0,8629.61,0.4665253726433915,0.4411754207438167,0.0441316130360851,"0,055230125523012555",1.0
BE0061.2020,BE0061,Vrije Universiteit Brussel,The Vrije Universiteit Brussel,2020,BE,1.0,2.0,1970.0,BE10,Ixelles,289842771.86,133739368.99,150673349.01000002,116694397.84,80991314.55,12651589.87,13495342.6,,268023000.0,191733000.0,,8228.0,6651.0,14879.0,1715.0,,1266.0,2498.0,3764.0,223,869.11,1505.0,3174.79,0.5198451147947837,0.4026127582590391,0.0465609078791122,"0,05924548352816153",1.0
BE0062.2020,BE0062,Arteveldehogeschool,University college Arteveldehogeschool,2020,BE,2.0,2.0,2000.0,BE23,Gent,99839548.81,77381770.92,79384189.65,8890409.34,3532578.0900000003,3869991.4,10469374.18,,88588000.0,74168000.0,1139.0,12538.0,,13677.0,,87.0,3045.0,,3132.0,,706.28,1018.0,966.34,0.7951176722670529,0.089046970323543,0.1048619941174191,,1.0
BE0064.2020,BE0064,Erasmushogeschool Brussel,Erasmus University College Brussels,2020,BE,2.0,0.0,1995.0,BE10,Anderlecht,58683450.77,47646834.75,48885452.99,4154967.79,2722480.41,1223571.89,4211755.510000001,,50704000.0,42560000.0,728.0,4908.0,411.0,6047.0,,136.0,1002.0,180.0,1318.0,,452.91,837.0,569.04,0.8330364412549354,0.0708030583662283,0.0717707540155958,,1.0
BE0066.2020,BE0066,Hogere Zeevaartschool,Antwerp maritime academy,2020,BE,2.0,0.0,1800.0,BE21,Antwerp,9001971.45,6896228.24,6912467.62,1445621.6,810253.9,634492.7000000001,487069.93,,6826000.0,5237000.0,,399.0,92.0,491.0,,,76.0,42.0,118.0,,42.84,51.0,56.64,0.7678837528417178,0.1605894451042721,0.054107028966416,,1.0
BE0068.2020,BE0068,Hogeschool Gent,University College Ghent,2020,BE,2.0,0.0,1995.0,BE23,Gent,122186635.63,96153732.0,97907168.89,10022309.25,6234235.79,3610137.72,10802809.0,,111679000.0,92664000.0,1037.0,13936.0,564.0,15537.0,,128.0,2958.0,254.0,3340.0,,805.94,1223.0,1100.06,0.8012919611476825,0.0820245945747217,0.0884123615017322,,1.0
BE0071.2020,BE0071,Hogeschool West-Vlaanderen,"Howest, University College West Vlaanderen",2020,BE,2.0,0.0,1995.0,BE25,Kortrijk,57726285.220000006,40273463.63,40626444.05,9458598.58,5241216.84,2872595.74,4820476.73,,50539000.0,42118000.0,1249.0,6094.0,,7343.0,,286.0,1311.0,,1597.0,,410.87,559.0,506.64,0.7037772116319111,0.1638525421123573,0.0835057497919489,,1.0
BE0072.2020,BE0072,LUCA School of Arts,LUCA School of Arts,2020,BE,2.0,2.0,1995.0,BE10,Schaarbeek,46667169.61,40210070.53,41122644.69,2781707.97,2021049.28,432287.69000000006,2191023.3400000003,,40237000.0,31272000.0,,2726.0,650.0,3376.0,,,602.0,316.0,918.0,,285.01,467.0,422.99,0.8811900321717411,0.0596073855184893,0.0469499941460023,,1.0
BE0073.2020,BE0073,Karel de Grote-Hogeschool - Katholieke Hogeschool Antwerpen,Karel de Grote University College,2020,BE,2.0,2.0,1995.0,BE21,Antwerp,91019363.33000012,73126298.88999999,74251975.6,7725438.709999999,4325596.589999999,3399842.1200000006,8569186.620000133,,79144000.0,67512000.0,230.0,12935.0,78.0,13243.0,,6.0,2556.0,60.0,2622.0,,579.44,742.0,837.83,0.8157821905520451,0.0848768704521764,0.0941468530045816,,1.0
BE0074.2020,BE0074,Katholieke Hogeschool Vives Noord,Catholic University College Vives Noord,2020,BE,2.0,2.0,1995.0,BE25,Brugge,31665750.03,23683850.78,24690455.200000003,2076463.83,719270.6499999999,987505.18,3415268.59,,28443000.0,21710000.0,428.0,3372.0,,3800.0,,134.0,841.0,,975.0,,217.41,299.0,271.66,0.7797211554000258,0.0655744401453547,0.1078537090315052,,1.0
BE0075.2020,BE0075,Thomas More Kempen,Thomas More Kempen,2020,BE,2.0,2.0,1995.0,BE21,Geel,68906799.03999999,53088802.68999999,54448538.85999999,8341175.4,4167291.170000001,2866214.97,6100828.780000001,,61924000.0,50695000.0,1332.0,7205.0,,8537.0,,256.0,1817.0,,2073.0,,468.97,630.0,591.83,0.7901765808101597,0.1210501070461566,0.0885373992841911,,1.0
BE0076.2020,BE0076,UC Leuven,UC Leuven,2020,BE,2.0,2.0,1995.0,BE24,Leuven,73441188.67,55489532.25,56451549.54,7495659.21,3933504.28,2847369.51,7314147.799999999,,66572000.0,51864000.0,1014.0,8386.0,,9400.0,,138.0,2330.0,,2468.0,,407.55,622.0,553.46,0.7686633422241965,0.1020634244317712,0.0995919038411173,,1.0
BE0077.2020,BE0077,UC Limburg,UC Limburg,2020,BE,2.0,2.0,1994.0,BE22,Diepenbeek,47060110.68000001,35033321.43,35438086.88,6900300.319999999,4046429.32,1990467.9,3946892.05,,43103000.0,34703000.0,623.0,4782.0,,5405.0,,149.0,1214.0,,1363.0,,258.68,351.0,357.43,0.7530387491217859,0.1466273712554727,0.0838691620773723,,1.0
BE0080.2020,BE0080,Katholieke Hogeschool Vives Zuid,Catholic University College Vives Zuid,2020,BE,2.0,2.0,1995.0,BE25,Kortrijk,79305237.19999999,56833818.87,61881683.31,6198314.84,3114965.1499999994,2418476.69,9279110.43,,69148000.0,53480000.0,1323.0,9673.0,,10996.0,,357.0,2180.0,,2537.0,,512.02,704.0,652.89,0.7802975628701606,0.0781576987704918,0.1170050145187637,,1.0
BE0088.2020,BE0088,Haute Ecole de Namur-Liège-Luxembourg,University College of Namur - Liège - Luxembourg,2020,BE,2.0,2.0,2011.0,BE35,Namur,,,,,,,,,,,,6715.0,234.0,6949.0,,,1467.0,48.0,1515.0,,,,,,,,,
BE0089.2020,BE0089,Arts²,Arts² Academy of Arts,2020,BE,0.0,0.0,2011.0,BE32,Mons,,,,,,,,,,,,337.0,279.0,616.0,,,67.0,103.0,170.0,,,,,,,,,
BE0090.2020,BE0090,ODISEE,ODISEE,2020,BE,2.0,2.0,2014.0,BE10,Brussels,93675684.27,73592920.59,74527321.92,8276971.199999999,2813590.01,5350109.19,10329382.03,,80451000.0,64455000.0,805.0,10123.0,,10928.0,,159.0,1873.0,,2032.0,,529.67,672.0,755.88,0.7955887645847458,0.0883577340747617,0.1102674841448478,,1.0
BE0091.2020,BE0091,AP Hogeschool Antwerpen,AP University College Antwerpen,2020,BE,2.0,0.0,2013.0,BE21,Antwerp,97309917.97,79382164.06,80616122.5,7973700.27,3752865.29,2958707.5300000003,8630609.54,,85871000.0,71934000.0,2893.0,10526.0,468.0,13887.0,,654.0,2152.0,226.0,3032.0,,660.99,974.0,933.75,0.8284471324377585,0.081941290634509,0.0886919824828211,,1.0
BE0092.2020,BE0092,Hogeschool PXL,PXL University College,2020,BE,2.0,0.0,2013.0,BE22,Hasselt,71815461.11,52819848.84,55659514.02,9050947.79,5827225.140000001,2833231.44,5745388.37,,66472000.0,54163000.0,1852.0,7535.0,105.0,9492.0,,291.0,1489.0,44.0,1824.0,,567.5,865.0,641.46,0.7750352522940168,0.1260306297572417,0.0800021093118063,,1.0
BE0093.2020,BE0093,Thomas More Mechelen-Antwerpen,Thomas More Mechelen-Antwerpen,2020,BE,2.0,2.0,2014.0,BE21,Mechelen,64224469.44000001,47229662.92000001,48117168.63000001,7658439.68,4525781.93,2385020.68,7187230.130000001,,61813000.0,50737000.0,1039.0,9227.0,,10266.0,,255.0,2173.0,,2428.0,,377.28,521.0,509.7,0.7492030537512214,0.11924488822994,0.1119079720341555,,1.0
BE0094.2020,BE0094,Ecole supérieure des Arts - Saint-Luc de Bruxelles,ESA Saint-Luc Bruxelles,2020,BE,0.0,2.0,1882.0,BE10,Brussels,,,,,,,,,,,,648.0,130.0,778.0,,,149.0,48.0,197.0,,,,,,,,,
BE0095.2020,BE0095,Haute Ecole Bruxelles-Brabant,,2020,BE,2.0,0.0,2016.0,BE10,Brussels,,,,,,,,,,,,3925.0,328.0,4253.0,,,631.0,122.0,753.0,,,,,,,,,
BE0100.2020,BE0100,Institut Roger Guilbert,,2020,BE,0.0,0.0,,BE10,Anderlecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0101.2020,BE0101,"Institut Paul Hankar des technologies de la Communication, de la Construction et des Métiers d'Art",,2020,BE,0.0,0.0,,BE10,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0103.2020,BE0103,Enseignement de Promotion et de Formation continue EPFC 8,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0104.2020,BE0104,Institut des carrières commerciales,,2020,BE,0.0,0.0,,BE10,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0105.2020,BE0105,Cours industriels,,2020,BE,0.0,0.0,,BE10,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0106.2020,BE0106,Enseignement de Promotion et de Formation continue EPFC 9,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0107.2020,BE0107,Institut Jean-Pierre Lallemand,,2020,BE,0.0,0.0,,BE10,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0108.2020,BE0108,Enseignement de Promotion et de Formation continue EPFC 1,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0109.2020,BE0109,Institut de Formation de cadres pour le Développement,,2020,BE,0.0,2.0,,BE10,Ixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0110.2020,BE0110,Enseignement de Promotion et de Formation continue EPFC 2,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0111.2020,BE0111,Enseignement de Promotion et de Formation continue EPFC 7,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0112.2020,BE0112,Enseignement de Promotion et de Formation continue EPFC 3,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0113.2020,BE0113,Enseignement de Promotion et de Formation continue EPFC 5,,2020,BE,0.0,2.0,,BE10,Saint-Josse-ten-Noode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0114.2020,BE0114,Institut supérieur de formation continue d'Etterbeek,,2020,BE,0.0,0.0,,BE10,Etterbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0115.2020,BE0115,Etablissement d'Enseignement pour Adultes et de Formation Continue Evere,,2020,BE,0.0,0.0,,BE10,Evere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0116.2020,BE0116,Institut supérieur de Promotion Sociale Libre de Bruxelles Ilya Prigogine,,2020,BE,0.0,2.0,,BE10,Anderlecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0117.2020,BE0117,Institut Machtens - Enseignement communal de promotion sociale,,2020,BE,0.0,0.0,,BE10,Molenbeek-Saint-Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0118.2020,BE0118,Centre d'Etudes supérieures d'Optométrie appliquée,,2020,BE,0.0,2.0,,BE35,Namur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0119.2020,BE0119,Ateliers Saint-Luc,,2020,BE,0.0,2.0,,BE10,Saint-Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0120.2020,BE0120,Centre de formation culturelle et sociale,,2020,BE,0.0,2.0,,BE10,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0121.2020,BE0121,Cours de promotion sociale d'Uccle,,2020,BE,0.0,0.0,,BE10,Uccle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0122.2020,BE0122,Etablissement d'Enseignement pour Adultes et de Formation Continue Uccle,,2020,BE,0.0,0.0,,BE10,Uccle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0123.2020,BE0123,Centre de formation pour les secteurs infirmier et de la santé de l'A.C.N.,,2020,BE,0.0,2.0,,BE10,Woluwe-Saint-Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0124.2020,BE0124,Etablissement d'Enseignement pour Adultes et de Formation Continue Braine l'Alleud,,2020,BE,0.0,0.0,,BE31,Braine-l'Alleud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0125.2020,BE0125,Institut provincial d'enseignement de promotion sociale et de formation continuée,,2020,BE,0.0,0.0,,BE31,Nivelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0126.2020,BE0126,Institut de formation supérieure de Wavre,,2020,BE,0.0,0.0,,BE31,Wavre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0127.2020,BE0127,Institut supérieur industriel de la province de Hainaut,,2020,BE,0.0,0.0,,BE32,Charleroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0128.2020,BE0128,"Collège technique ""Aumôniers du travail""",,2020,BE,0.0,2.0,,BE32,Charleroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
