freq,freq_label,unit,unit_label,isced11,isced11_label,iscedf13,iscedf13_label,sex,sex_label,geo,geo_label,time,time_label,graduates
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2010,2010,70955
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2013,2013,85278
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2014,2014,81990
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2015,2015,83587
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2016,2016,83396
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2017,2017,84862
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2018,2018,84259
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2019,2019,84641
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2020,2020,89372
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2021,2021,90063
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2022,2022,85361
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,AT,Austria,2023,2023,88480
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2010,2010,624799
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2013,2013,598124
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2014,2014,557769
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2015,2015,516675
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2016,2016,487640
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2017,2017,517305
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2018,2018,469992
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2019,2019,452628
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2020,2020,411534
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2021,2021,403602
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2022,2022,400168
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PL,Poland,2023,2023,401999
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2010,2010,75002
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2013,2013,78947
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2014,2014,74129
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2015,2015,74757
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2016,2016,73086
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2017,2017,77034
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2018,2018,79849
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2019,2019,81138
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2020,2020,85799
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2021,2021,90920
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2022,2022,89640
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,PT,Portugal,2023,2023,95608
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2013,2013,172186
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2014,2014,153515
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2015,2015,133478
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2016,2016,121788
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2017,2017,121250
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2018,2018,126271
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2019,2019,124759
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2020,2020,130271
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2021,2021,131534
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2022,2022,125580
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,RO,Romania,2023,2023,126537
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2010,2010,19694
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2013,2013,19175
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2014,2014,18824
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2015,2015,18631
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2016,2016,30967
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2017,2017,16458
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2018,2018,16680
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2019,2019,16100
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2020,2020,15494
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2021,2021,16663
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2022,2022,16111
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SI,Slovenia,2023,2023,16629
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2010,2010,76899
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2013,2013,70031
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2014,2014,66194
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2015,2015,61054
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2016,2016,56280
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2017,2017,50622
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2018,2018,44467
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2019,2019,40324
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2020,2020,38548
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2021,2021,39514
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2022,2022,37420
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SK,Slovakia,2023,2023,37008
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2010,2010,48490
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2013,2013,52730
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2014,2014,53878
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2015,2015,56829
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2016,2016,56066
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2017,2017,56136
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2018,2018,57784
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2019,2019,59040
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2020,2020,63617
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2021,2021,59901
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2022,2022,58919
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,FI,Finland,2023,2023,63962
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2010,2010,61435
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2013,2013,72782
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2014,2014,74736
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2015,2015,78244
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2016,2016,78112
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2017,2017,73511
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2018,2018,75723
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2019,2019,77310
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2020,2020,84511
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2021,2021,88465
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2022,2022,90495
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),TOTAL,Total,T,Total,SE,Sweden,2023,2023,89641
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BE,Belgium,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,BG,Bulgaria,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2018,2018,20
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2019,2019,14
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2020,2020,25
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2021,2021,21
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2022,2022,115
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,CZ,Czechia,2023,2023,24
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DK,Denmark,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,DE,Germany,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EE,Estonia,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2015,2015,236
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2016,2016,181
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2017,2017,229
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2018,2018,663
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2019,2019,710
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2020,2020,692
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2021,2021,610
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2022,2022,708
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,IE,Ireland,2023,2023,374
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,EL,Greece,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,ES,Spain,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F00,Generic programmes and qualifications,T,Total,FR,France,2020,2020,0
