DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Ireland,2024,2756.37,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2016,188.72,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2017,196.68,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2018,202.56,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2019,202.41,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2020,192.84,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2021,195.48,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2022,209.36,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2023,218.25,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2024,222.09,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Iceland,2025,224.62,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2016,24650.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2017,24940.80,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2018,25194.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2019,25349.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2020,24830.10,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2021,25069.40,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2022,25550.40,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2023,26077.70,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2024,26544.60,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Italy,2025,26835.10,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2016,37.45,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2017,38.66,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2018,39.64,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2019,40.61,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2020,40.33,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2021,41.35,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Liechtenstein,2022,42.51,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2016,1374.29,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2017,1364.44,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2018,1383.18,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2019,1390.43,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2020,1368.88,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2021,1386.61,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2022,1455.48,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2023,1476.29,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Lithuania,2024,1498.35,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2016,417.52,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2017,432.19,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2018,447.35,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2019,463.33,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2020,471.58,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2021,485.13,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2022,501.25,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2023,510.99,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Luxembourg,2024,516.03,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2016,886.30,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2017,885.99,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2018,903.88,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2019,922.19,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2020,915.93,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2021,904.31,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2022,906.07,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2023,922.17,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Latvia,2024,908.76,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2016,221.42,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2017,228.83,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2018,239.96,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2019,245.17,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2020,218.13,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2021,223.47,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2022,264.33,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2023,287.69,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2024,300.40,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Montenegro,2025,310.27,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2016,788.92,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2017,812.32,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2018,813.29,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2019,831.07,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2020,773.48,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2021,792.63,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,North Macedonia,2022,743.57,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2016,218.62,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2017,229.09,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2018,244.83,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2019,259.79,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2020,268.23,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2021,276.23,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2022,290.19,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2023,309.99,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2024,325.41,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Malta,2025,338.16,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2016,8909.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2017,9116.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2018,9361.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2019,9573.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2020,9524.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2021,9690.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2022,10000.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2023,10166.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Netherlands,2024,10266.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2016,2720.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2017,2751.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2018,2797.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2019,2841.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2020,2799.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2021,2829.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2022,2938.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2023,2973.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2024,2993.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Norway,2025,3013.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2016,16099.70,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2017,16315.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2018,16403.70,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2019,16798.90,b,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2020,16831.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2021,17317.50,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2022,17512.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2023,17528.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Poland,2024,17420.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2016,4671.44,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2017,4826.19,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2018,4942.32,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2019,4983.27,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2020,4884.37,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2021,4952.93,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2022,5137.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Total employment domestic concept,Portugal,2023,5238.18,,
